path_meter_pos[m]	speed[kmph]	lat[deg]	long[deg]
string	string	double	double
227.00	53.3	59.861868	30.468766
227.50	53.1	59.861864	30.468762
228.00	52.9	59.861860	30.468758
228.50	52.7	59.861856	30.468754
229.00	52.5	59.861852	30.468750
229.50	52.3	59.861847	30.468746
230.00	52.1	59.861843	30.468743
230.50	52.0	59.861839	30.468739
231.00	51.8	59.861835	30.468735
231.50	51.6	59.861831	30.468731
232.00	51.4	59.861827	30.468727
232.50	51.2	59.861823	30.468723
233.00	51.0	59.861819	30.468720
233.50	50.8	59.861815	30.468716
234.00	50.6	59.861811	30.468712
234.50	50.4	59.861807	30.468708
235.00	50.2	59.861803	30.468704
235.50	50.1	59.861799	30.468700
236.00	49.9	59.861795	30.468696
236.50	49.7	59.861791	30.468693
237.00	49.5	59.861786	30.468689
237.50	49.3	59.861782	30.468685
238.00	49.1	59.861778	30.468681
238.50	48.9	59.861774	30.468677
239.00	48.7	59.861770	30.468673
239.50	48.5	59.861766	30.468670
240.00	48.3	59.861762	30.468666
240.50	48.1	59.861758	30.468662
241.00	47.9	59.861754	30.468658
241.50	47.7	59.861750	30.468654
242.00	47.5	59.861746	30.468650
242.50	47.3	59.861742	30.468646
243.00	47.0	59.861738	30.468643
243.50	46.8	59.861734	30.468639
244.00	46.6	59.861729	30.468635
244.50	46.4	59.861725	30.468631
245.00	46.2	59.861721	30.468627
245.50	46.0	59.861717	30.468623
246.00	45.8	59.861713	30.468620
246.50	45.6	59.861709	30.468616
247.00	45.4	59.861705	30.468612
247.50	45.2	59.861701	30.468608
248.00	44.9	59.861697	30.468604
248.50	44.7	59.861693	30.468600
249.00	44.5	59.861689	30.468597
249.50	44.3	59.861685	30.468593
250.00	44.1	59.861681	30.468589
250.50	43.8	59.861677	30.468585
251.00	43.6	59.861673	30.468581
251.50	43.4	59.861668	30.468577
252.00	43.2	59.861664	30.468573
252.50	42.9	59.861660	30.468570
253.00	42.7	59.861656	30.468566
253.50	42.5	59.861652	30.468562
254.00	42.3	59.861648	30.468558
254.50	42.0	59.861644	30.468554
255.00	41.8	59.861640	30.468550
255.50	41.6	59.861636	30.468547
256.00	41.3	59.861632	30.468543
256.50	41.1	59.861628	30.468539
257.00	40.9	59.861624	30.468535
257.50	40.6	59.861620	30.468531
258.00	40.4	59.861616	30.468527
258.50	40.1	59.861612	30.468524
