path_meter_pos[m]	speed[kmph]	lat[deg]	long[deg]
string	string	double	double
268.00	39.8	59.861620	30.468129
268.50	39.6	59.861616	30.468125
269.00	39.3	59.861612	30.468121
269.50	39.1	59.861608	30.468117
270.00	38.8	59.861604	30.468113
270.50	38.6	59.861600	30.468109
271.00	38.3	59.861596	30.468106
271.50	38.1	59.861592	30.468102
272.00	37.8	59.861587	30.468098
272.50	37.5	59.861583	30.468094
273.00	37.3	59.861579	30.468090
273.50	37.0	59.861575	30.468086
274.00	36.8	59.861571	30.468083
274.50	36.5	59.861567	30.468079
275.00	36.2	59.861563	30.468075
275.50	36.0	59.861559	30.468071
276.00	35.7	59.861555	30.468067
276.50	35.4	59.861551	30.468063
277.00	35.1	59.861547	30.468060
277.50	34.9	59.861543	30.468056
278.00	34.6	59.861539	30.468052
278.50	34.3	59.861535	30.468048
279.00	34.0	59.861530	30.468044
279.50	33.7	59.861526	30.468041
280.00	33.4	59.861522	30.468037
280.50	33.1	59.861518	30.468033
281.00	32.9	59.861514	30.468029
281.50	32.6	59.861510	30.468025
282.00	32.3	59.861506	30.468021
282.50	32.0	59.861502	30.468018
283.00	31.6	59.861498	30.468014
283.50	31.3	59.861494	30.468010
284.00	31.0	59.861490	30.468006
284.50	30.7	59.861486	30.468002
285.00	30.4	59.861482	30.467999
285.50	30.1	59.861477	30.467995
286.00	29.7	59.861473	30.467992
286.50	29.4	59.861469	30.467989
287.00	29.1	59.861465	30.467986
287.50	28.8	59.861460	30.467983
288.00	28.4	59.861456	30.467980
288.50	28.1	59.861452	30.467977
289.00	27.7	59.861448	30.467975
289.50	27.4	59.861443	30.467972
290.00	27.0	59.861439	30.467970
290.50	26.6	59.861435	30.467968
291.00	26.3	59.861430	30.467966
291.50	25.9	59.861426	30.467964
292.00	25.5	59.861421	30.467962
292.50	25.1	59.861417	30.467961
293.00	24.8	59.861412	30.467959
293.50	24.4	59.861408	30.467958
294.00	24.0	59.861404	30.467957
294.50	23.5	59.861399	30.467955
295.00	23.1	59.861395	30.467954
295.50	22.7	59.861390	30.467954
296.00	22.3	59.861386	30.467953
296.50	21.8	59.861381	30.467952
297.00	21.4	59.861377	30.467952
297.50	20.9	59.861372	30.467951
298.00	20.5	59.861368	30.467950
298.50	20.0	59.861363	30.467950
299.00	19.5	59.861359	30.467949
299.50	19.0	59.861354	30.467948
300.00	18.5	59.861350	30.467948
300.50	17.9	59.861345	30.467947
301.00	17.4	59.861341	30.467946
301.50	16.8	59.861336	30.467946
302.00	16.2	59.861332	30.467945
